name,longitude,latitude,label
盖州市,122.349012,40.40074,1
老边区,122.380087,40.680191,1
西市区,122.206419,40.666213,1
站前区,122.259033,40.672563,1
宁夏回族自治区,106.259126,38.472641,1
固原市,106.24261,36.015855,1
泾源县,106.330646,35.498159,1
隆德县,106.111595,35.625914,1
彭阳县,106.631809,35.858815,1
西吉县,105.729085,35.963912,1
原州区,106.287781,36.003739,1
石嘴山市,106.383303,38.983236,1
大武口区,106.367958,39.01918,1
惠农区,106.781176,39.239302,1
平罗县,106.523474,38.913544,1
吴忠市,106.198913,37.997428,1
红寺堡区,106.062113,37.425702,1
利通区,106.212613,37.98349,1
青铜峡市,106.078817,38.021302,1
同心县,105.895309,36.95449,1
盐池县,107.407358,37.783205,1
银川市,106.230909,38.487193,1
贺兰县,106.349861,38.554599,1
金凤区,106.239679,38.47436,1
灵武市,106.340053,38.102655,1
西夏区,106.161106,38.502605,1
兴庆区,106.28865,38.473609,1
永宁县,106.253145,38.277372,1
中卫市,105.196902,37.499972,1
海原县,105.643487,36.565033,1
沙坡头区,105.173721,37.516883,1
中宁县,105.685218,37.491546,1
内蒙古自治区,111.76629,40.81739,1
阿拉善盟,105.728957,38.851921,1
阿拉善右旗,101.666917,39.216185,1
阿拉善左旗,105.666275,38.833389,1
额济纳旗,101.055731,41.95455,1
巴彦淖尔市,107.387657,40.743213,1
磴口县,107.008248,40.330523,1
杭锦后旗,107.151245,40.88602,1
临河区,107.363918,40.751187,1
乌拉特中旗,108.513645,41.587732,1
乌拉特前旗,108.652114,40.737018,1
乌拉特后旗,107.074621,41.084282,1
五原县,108.267561,41.088421,1
包头市,109.953504,40.621157,1
白云鄂博矿区,109.973803,41.769511,1
达尔罕茂明安联合旗,110.432626,41.698992,1
东河区,110.044106,40.576319,1
固阳县,110.060514,41.034105,1
九原区,109.967449,40.610561,1
昆都仑区,109.837707,40.642578,1
青山区,109.901572,40.643246,1
石拐区,110.060254,40.681748,1
土默特右旗,110.524262,40.569426,1
赤峰市,118.88694,42.257843,1
阿鲁科尔沁旗,120.0657,43.872298,1
巴林右旗,118.66518,43.534414,1
敖汉旗,119.921603,42.290781,1
巴林左旗,119.362931,43.960889,1
红山区,118.953854,42.296588,1
喀喇沁旗,118.701937,41.927363,1
克什克腾旗,117.545797,43.264988,1
林西县,118.05545,43.61812,1
宁城县,119.318876,41.601375,1
松山区,118.916208,42.299798,1
翁牛特旗,119.00658,42.936188,1
元宝山区,119.288611,42.038902,1
鄂尔多斯市,109.781327,39.608266,1
达拉特旗,110.033833,40.412438,1
东胜区,109.963333,39.822593,1
鄂托克旗,107.97616,39.08965,1
鄂托克前旗,107.477514,38.182362,1
杭锦旗,108.736208,39.833309,1
康巴什区,109.790076,39.607472,1
乌审旗,108.817607,38.604136,1
伊金霍洛旗,109.74774,39.564659,1
准格尔旗,111.240171,39.864361,1
呼和浩特市,111.749995,40.842356,1
和林格尔县,111.821843,40.378787,1
回民区,111.623692,40.808608,1
清水河县,111.647609,39.921095,1
赛罕区,111.701355,40.792667,1
土默特左旗,111.163902,40.729572,1
托克托县,111.194312,40.277431,1
武川县,111.451303,41.096471,1
新城区,111.665544,40.858289,1
玉泉区,111.673881,40.753655,1
呼伦贝尔市,119.765558,49.211576,1
阿荣旗,123.459049,48.126584,1
陈巴尔虎旗,119.424026,49.328916,1
额尔古纳市,120.180506,50.243102,1
鄂伦春自治旗,123.726201,50.591842,1
鄂温克族自治旗,119.755239,49.146592,1
根河市,121.520388,50.780344,1
海拉尔区,119.736176,49.212188,1
满洲里市,117.378529,49.597841,1
莫力达瓦达斡尔族自治旗,124.519023,48.477728,1
新巴尔虎右旗,116.82369,48.672101,1
新巴尔虎左旗,118.269819,48.218241,1
牙克石市,120.711775,49.285629,1
扎兰屯市,122.737467,48.013733,1
扎赉诺尔区,117.670248,49.510375,1
乌海市,106.794216,39.655248,1
海勃湾区,106.822778,39.691156,1
海南区,106.891424,39.441364,1
乌达区,106.726099,39.505925,1
乌兰察布市,113.132584,40.994785,1
察哈尔右翼中旗,112.635577,41.277462,1
察哈尔右翼前旗,113.214733,40.785631,1
察哈尔右翼后旗,113.191035,41.436069,1
丰镇市,113.109892,40.436983,1
化德县,114.010437,41.90456,1
集宁区,113.116453,41.034134,1
凉城县,112.503971,40.531555,1
商都县,113.577816,41.562113,1
四子王旗,111.706617,41.533462,1
兴和县,113.834173,40.872301,1
卓资县,112.577528,40.894691,1
通辽市,122.243444,43.652889,1
霍林郭勒市,119.68187,45.533962,1
科尔沁左翼中旗,123.312264,44.126625,1
开鲁县,121.319308,43.601244,1
科尔沁区,122.255671,43.623078,1
科尔沁左翼后旗,122.35677,42.935105,1
库伦旗,121.8107,42.735656,1
奈曼旗,120.658282,42.867226,1
扎鲁特旗,120.911676,44.556389,1
锡林郭勒盟,116.048222,43.933454,1
阿巴嘎旗,114.950248,44.022995,1
东乌珠穆沁旗,116.974494,45.498221,1
二连浩特市,111.951002,43.6437,1
多伦县,116.485555,42.203591,1
苏尼特右旗,112.641783,42.742892,1
苏尼特左旗,113.667248,43.85988,1
太仆寺旗,115.282986,41.877135,1
锡林浩特市,116.086029,43.933403,1
镶黄旗,113.847287,42.232371,1
西乌珠穆沁旗,117.608911,44.587882,1
正镶白旗,115.029848,42.28747,1
正蓝旗,115.99247,42.241638,1
兴安盟,122.037657,46.082462,1
阿尔山市,119.943575,47.17744,1
科尔沁右翼中旗,121.47653,45.060837,1
科尔沁右翼前旗,121.952621,46.079833,1
突泉县,121.593799,45.38193,1
乌兰浩特市,122.093123,46.072731,1
扎赉特旗,122.899656,46.723237,1
山东省,117.019915,36.671156,1
滨州市,117.970699,37.38198,1
博兴县,118.110709,37.15457,1
滨城区,118.019326,37.430724,1
惠民县,117.509921,37.489877,1
无棣县,117.625696,37.77026,1
阳信县,117.603339,37.632433,1
沾化区,118.098902,37.69926,1
邹平县,117.743109,36.862989,1
德州市,116.359381,37.436657,1
德城区,116.29947,37.450804,1
乐陵市,117.231934,37.729907,1
临邑县,116.866799,37.189797,1
陵城区,116.576092,37.335794,1
宁津县,116.800306,37.652189,1
平原县,116.434032,37.165323,1
齐河县,116.762893,36.784158,1
庆云县,117.385256,37.775349,1
武城县,116.069302,37.213311,1
夏津县,116.001726,36.948371,1
禹城市,116.638327,36.933812,1
东营市,118.674614,37.433963,1
东营区,118.582184,37.448964,1
广饶县,118.407107,37.053555,1
河口区,118.525543,37.886162,1
垦利区,118.575228,37.573054,1
利津县,118.255287,37.490328,1
菏泽市,115.480656,35.23375,1
曹县,115.542328,34.825508,1
成武县,115.889764,34.952459,1
单县,116.107428,34.778808,1
定陶区,115.57302,35.070995,1
东明县,115.107404,35.276162,1
鄄城县,115.510192,35.563408,1
巨野县,116.062394,35.388925,1
牡丹区,115.417826,35.252512,1
郓城县,115.9389,35.575135,1
济南市,117.120098,36.6512,1
槐荫区,116.901224,36.651441,1
济阳县,117.173524,36.978537,1
历下区,117.076441,36.666465,1
历城区,117.06523,36.680259,1
平阴县,116.456006,36.289251,1
商河县,117.157232,37.309041,1
市中区,116.997845,36.651335,1
天桥区,116.987153,36.678589,1
章丘区,117.526228,36.681258,1
长清区,116.751843,36.55371,1
济宁市,116.587282,35.414982,1
嘉祥县,116.342449,35.408824,1
金乡县,116.311532,35.066619,1
梁山县,116.096044,35.802306,1
曲阜市,116.986526,35.581108,1
任城区,116.606103,35.444028,1
泗水县,117.251195,35.664323,1
微山县,117.128827,34.806554,1
汶上县,116.49708,35.712298,1
兖州区,116.783833,35.553144,1
鱼台县,116.650608,35.012749,1
邹城市,117.007453,35.40268,1
莱芜市,117.676723,36.213813,1
钢城区,117.811354,36.058572,1
莱城区,117.659884,36.203179,1
聊城市,115.985389,36.456684,1
茌平县,116.25527,36.580688,1
东昌府区,115.988349,36.434669,1
东阿县,116.247579,36.334917,1
高唐县,116.23016,36.846762,1
冠县,115.442739,36.484009,1
临清市,115.704881,36.838277,1
莘县,115.671191,36.233598,1
阳谷县,115.79182,36.114392,1
临沂市,118.356414,35.104673,1
费县,117.977325,35.26596,1
河东区,118.402893,35.089916,1
莒南县,118.835163,35.174846,1
兰陵县,118.07065,34.857149,1
兰山区,118.347842,35.051804,1
临沭县,118.650781,34.919851,1
罗庄区,118.284786,34.996741,1
蒙阴县,117.953621,35.719396,1
平邑县,117.640352,35.505943,1
郯城县,118.367215,34.613586,1
沂南县,118.465221,35.550217,1
沂水县,118.627917,35.79045,1
青岛市,120.382621,36.067131,1
城阳区,120.396256,36.307559,1
黄岛区,120.198055,35.960933,1
即墨区,120.447158,36.389408,1
胶州市,120.033382,36.26468,1
莱西市,120.51769,36.889084,1
李沧区,120.432922,36.145519,1
崂山区,120.468956,36.107538,1
平度市,119.98842,36.776357,1
市南区,120.412392,36.075651,1
市北区,120.374701,36.0876,1
日照市,119.526925,35.416734,1
东港区,119.462267,35.42548,1
莒县,118.837063,35.579868,1
岚山区,119.318928,35.121884,1
五莲县,119.213619,35.760228,1
泰安市,117.087614,36.200252,1
岱岳区,117.041581,36.187989,1
东平县,116.470304,35.937102,1
肥城市,116.768358,36.182571,1
宁阳县,116.805796,35.758786,1
泰山区,117.135354,36.192083,1
新泰市,117.767952,35.909032,1
威海市,122.120282,37.513412,1
环翠区,122.123443,37.50199,1
乳山市,121.539764,36.919816,1
荣成市,122.486657,37.16516,1
文登区,122.05767,37.193735,1
潍坊市,119.161748,36.706962,1
安丘市,119.218978,36.478493,1
昌乐县,118.829992,36.706964,1
昌邑市,119.403069,36.843319,1
坊子区,119.166485,36.654448,1
高密市,119.755597,36.382594,1
寒亭区,119.211157,36.755623,1
奎文区,119.132482,36.70759,1
临朐县,118.542982,36.512506,1
青州市,118.479654,36.684789,1
寿光市,118.790739,36.85576,1
潍城区,119.024835,36.7281,1
诸城市,119.410103,35.995654,1
烟台市,121.447852,37.464539,1
福山区,121.267741,37.498246,1
海阳市,121.173793,36.688,1
莱山区,121.445301,37.511291,1
莱阳市,120.711672,36.978941,1
莱州市,119.942274,37.177129,1
龙口市,120.477813,37.646107,1
牟平区,121.600455,37.387061,1
蓬莱市,120.758848,37.810661,1
栖霞市,120.849675,37.335123,1
招远市,120.434071,37.355469,1
芝罘区,121.400445,37.541475,1
长岛县,120.73658,37.921368,1
枣庄市,117.323725,34.810488,1
山亭区,117.461517,35.099528,1
市中区,117.556139,34.863554,1
台儿庄区,117.734414,34.56244,1
滕州市,117.165824,35.114155,1
薛城区,117.263164,34.795062,1
峄城区,117.590816,34.773263,1
淄博市,118.055019,36.813546,1
博山区,117.861851,36.494701,1
高青县,117.826924,37.170979,1
桓台县,118.097922,36.959804,1
临淄区,118.309118,36.826981,1
沂源县,118.170855,36.185038,1
张店区,118.017938,36.806669,1
周村区,117.869886,36.803072,1
淄川区,117.966723,36.643452,1
青海省,101.780268,36.620939,1
果洛藏族自治州,100.244808,34.471431,1
班玛县,100.737138,32.932723,1
达日县,99.651392,33.74892,1
甘德县,99.900923,33.969216,1
久治县,101.482831,33.429471,1
玛沁县,100.238888,34.477433,1
玛多县,98.209206,34.915946,1
海东市,102.104287,36.502039,1
互助土族自治县,101.959271,36.844248,1
化隆回族自治县,102.264143,36.094908,1
乐都区,102.401724,36.482058,1
民和回族土族自治县,102.830892,36.320321,1
平安区,102.108834,36.500563,1
循化撒拉族自治县,102.489135,35.851152,1
海北藏族自治州,100.900997,36.954413,1
刚察县,100.145833,37.32547,1
海晏县,100.99426,36.896359,1
门源回族自治县,101.611539,37.388746,1
祁连县,100.253211,38.177112,1
海西蒙古族藏族自治州,97.369751,37.377139,1
德令哈市,97.360984,37.369436,1
都兰县,98.095844,36.302496,1
格尔木市,94.928453,36.406367,1
海西蒙古族藏族自治州直辖,95.356546,37.853328,1
天峻县,99.022984,37.300851,1
乌兰县,98.480195,36.929749,1
海南藏族自治州,100.622692,36.296529,1
共和县,100.620031,36.284107,1
贵南县,100.747503,35.586714,1
贵德县,101.433391,36.040166,1
同德县,100.578051,35.25479,1
兴海县,99.987965,35.588612,1
黄南藏族自治州,102.015248,35.519548,1
河南蒙古族自治县,101.617503,34.734568,1
尖扎县,102.04014,35.943156,1
同仁县,102.018323,35.516063,1
泽库县,101.466689,35.035313,1
西宁市,101.778223,36.617134,1
城北区,101.766228,36.650038,1
城东区,101.803717,36.599744,1
城中区,101.705298,36.545652,1
城西区,101.765843,36.628304,1
大通回族土族自治县,101.685643,36.926954,1
湟中县,101.571667,36.500879,1
湟源县,101.256464,36.682426,1
玉树藏族自治州,97.091934,33.011674,1
称多县,97.110831,33.369218,1
囊谦县,96.48943,32.203432,1
曲麻莱县,95.797367,34.126428,1
玉树市,97.008784,32.993106,1
杂多县,95.300723,32.893185,1
治多县,95.61896,33.844956,1
陕西省,108.954347,34.265502,1
安康市,109.029113,32.68481,1
白河县,110.112629,32.809026,1
汉阴县,108.508745,32.893026,1
汉滨区,109.026836,32.695172,1
岚皋县,108.902049,32.307001,1
宁陕县,108.314283,33.310527,1
平利县,109.361864,32.388854,1
石泉县,108.247886,33.038408,1
旬阳县,109.361024,32.832012,1
镇坪县,109.526873,31.883672,1
紫阳县,108.534228,32.520246,1
宝鸡市,107.237743,34.363184,1
陈仓区,107.369987,34.35147,1
凤县,106.515803,33.91091,1
凤翔县,107.400737,34.521217,1
扶风县,107.900219,34.37541,1
金台区,107.146806,34.376069,1
麟游县,107.793524,34.677902,1
陇县,106.864397,34.89305,1
眉县,107.749766,34.274246,1
岐山县,107.621053,34.443459,1
千阳县,107.132441,34.642381,1
太白县,107.319116,34.058401,1
渭滨区,107.155344,34.355068,1
汉中市,107.02305,33.067225,1
城固县,107.33393,33.157131,1
略阳县,106.156718,33.327281,1
佛坪县,107.990538,33.524359,1
汉台区,107.031856,33.067771,1
留坝县,106.920808,33.617571,1
勉县,106.673221,33.153553,1
南郑区,106.93623,32.999333,1
宁强县,106.257171,32.829694,1
西乡县,107.766613,32.983101,1
洋县,107.545836,33.222738,1
镇巴县,107.895035,32.536704,1
商洛市,109.91857,33.872726,1
丹凤县,110.32733,33.695783,1
洛南县,110.148508,34.090837,1
山阳县,109.882289,33.532172,1
商南县,110.881807,33.530995,1
商州区,109.941839,33.862599,1
柞水县,109.114206,33.68611,1
镇安县,109.152892,33.423357,1
铜川市,108.945019,34.897887,1
王益区,109.075578,35.068964,1
宜君县,109.116932,35.398577,1
耀州区,108.980102,34.909793,1
印台区,109.099974,35.114492,1
渭南市,109.471094,34.52044,1
白水县,109.590671,35.177451,1
澄城县,109.93235,35.190245,1
大荔县,109.941734,34.797259,1
富平县,109.18032,34.751077,1
韩城市,110.442846,35.476788,1
合阳县,110.149453,35.237988,1
华阴市,110.092078,34.566079,1
华州区,109.775247,34.495915,1
临渭区,109.510175,34.499314,1
蒲城县,109.586403,34.955562,1
潼关县,110.246349,34.544296,1
西安市,108.93977,34.341574,1
灞桥区,109.064646,34.272793,1
碑林区,108.94059,34.256783,1
高陵区,109.088297,34.534829,1
鄠邑区,108.604894,34.109244,1
蓝田县,109.32345,34.151298,1
莲湖区,108.943895,34.265239,1
临潼区,109.214237,34.367069,1
未央区,108.946825,34.29292,1
新城区,108.960716,34.266447,1
阎良区,109.226124,34.662232,1
雁塔区,108.944644,34.214113,1
长安区,108.907173,34.158926,1
周至县,108.222162,34.163669,1
咸阳市,108.709136,34.32987,1
彬县,108.077658,35.043911,1
淳化县,108.580681,34.79925,1
乾县,108.239473,34.527551,1
泾阳县,108.842622,34.527114,1
礼泉县,108.425018,34.481764,1
秦都区,108.706272,34.329567,1
三原县,108.940509,34.617381,1
渭城区,108.737204,34.36195,1
武功县,108.200398,34.260203,1
兴平市,108.490475,34.29922,1
旬邑县,108.333986,35.111978,1
杨陵区,108.084731,34.272117,1
永寿县,108.142311,34.691979,1
长武县,107.798757,35.205886,1
延安市,109.494112,36.651381,1
安塞区,109.328842,36.863853,1
宝塔区,109.48976,36.585472,1
富县,109.379776,35.987953,1
甘泉县,109.351019,36.276526,1
黄龙县,109.840314,35.584743,1
黄陵县,109.262961,35.579427,1
洛川县,109.432369,35.761974,1
吴起县,108.175933,36.927215,1
延川县,110.193514,36.878117,1
延长县,110.012334,36.579313,1
宜川县,110.168963,36.050178,1
志丹县,108.768432,36.822194,1
子长县,109.675264,37.142535,1
榆林市,109.734474,38.285369,1
定边县,107.601267,37.594612,1
府谷县,111.067276,39.028116,1
横山区,109.294346,37.962208,1
佳县,110.491345,38.01951,1
靖边县,108.793988,37.599438,1
米脂县,110.183754,37.755416,1
清涧县,110.121209,37.088878,1
神木市,110.498939,38.842578,1
绥德县,110.263362,37.50294,1
吴堡县,110.739673,37.452067,1
榆阳区,109.721069,38.277046,1
子洲县,110.03525,37.610683,1
天津市,117.200983,39.084158,1
天津城区,117.200983,39.084158,1
宝坻区,117.309874,39.717564,1
北辰区,117.135488,39.224791,1
滨海新区,117.698407,39.01727,1
东丽区,117.31362,39.086802,1
和平区,117.214699,39.117196,1
河北区,117.196648,39.147869,1
河东区,117.251584,39.128294,1
河西区,117.223371,39.109563,1
红桥区,117.151533,39.167345,1
蓟州区,117.408296,40.045851,1
津南区,117.35726,38.937928,1
静海区,116.974232,38.94745,1
南开区,117.150738,39.138205,1
宁河区,117.826724,39.330087,1
武清区,117.044387,39.384119,1
西青区,117.008826,39.141152,1
香港特别行政区,114.171203,22.277468,1
油尖旺区,114.173332,22.311704,1
湾仔区,114.182915,22.276389,1
北区,114.147364,22.496104,1
龙跃头乡,114.154061,22.500422,1
大埔区,114.171743,22.445653,1
东区,114.226003,22.279693,1
观塘区,114.214054,22.320838,1
黄大仙区,114.203886,22.336321,1
九龙城区,114.192847,22.31251,1
葵青区,114.139319,22.363877,1
离岛区,113.94612,22.286408,1
梅窝乡,114.000813,22.264829,1
南区,114.160012,22.245897,1
荃湾区,114.121079,22.368306,1
沙田区,114.195365,22.379532,1
深水埗区,114.163242,22.333854,1
屯门区,113.976574,22.393844,1
西贡区,114.264645,22.314213,1
元朗区,114.032438,22.441428,1
逢吉乡,114.063044,22.45481,1
中西区,114.154373,22.281981,1
四川省,104.075809,30.651239,1
阿坝藏族羌族自治州,102.224653,31.899413,1
阿坝县,101.706655,32.902459,1
红原县,102.544405,32.790891,1
黑水县,102.990108,32.061895,1
金川县,102.063829,31.476277,1
九寨沟县,104.243841,33.252056,1
理县,103.164661,31.435174,1
马尔康市,102.20652,31.905693,1
茂县,103.853363,31.681547,1
壤塘县,100.978526,32.265796,1
若尔盖县,102.967826,33.578159,1
松潘县,103.604698,32.655325,1
汶川县,103.590179,31.476854,1
小金县,102.362984,30.995823,1
巴中市,106.747477,31.867903,1
巴州区,106.768878,31.851478,1
恩阳区,106.654386,31.787186,1
南江县,106.828697,32.346589,1
平昌县,107.104008,31.560874,1
通江县,107.245033,31.911705,1
成都市,104.066794,30.572893,1
成华区,104.101515,30.659966,1
崇州市,103.673001,30.630122,1
大邑县,103.511865,30.572268,1
都江堰市,103.647153,30.988767,1
简阳市,104.54722,30.411264,1
金堂县,104.411976,30.861979,1
金牛区,104.052236,30.691359,1
锦江区,104.117022,30.598158,1
龙泉驿区,104.274632,30.556506,1
彭州市,103.957983,30.990212,1
郫都区,103.901091,30.795854,1
蒲江县,103.506498,30.196788,1
青白江区,104.250945,30.878629,1
青羊区,104.061442,30.673914,1
邛崃市,103.464207,30.410324,1
双流区,103.923566,30.574449,1
温江区,103.856646,30.682203,1
武侯区,104.043235,30.641907,1
新都区,104.158705,30.823498,1
新津县,103.811286,30.410346,1
德阳市,104.397894,31.126855,1
广汉市,104.282429,30.977119,1
旌阳区,104.416966,31.142633,1
罗江区,104.510249,31.317045,1
绵竹市,104.22075,31.338077,1
什邡市,104.167501,31.12678,1
中江县,104.678751,31.03307,1
达州市,107.467758,31.209121,1
达川区,107.511749,31.196157,1
大竹县,107.204795,30.73641,1
开江县,107.868736,31.082986,1
渠县,106.97303,30.836618,1
通川区,107.504928,31.214715,1
万源市,108.034657,32.081631,1
宣汉县,107.72719,31.353835,1
广元市,105.843357,32.435435,1
苍溪县,105.934756,31.731709,1
朝天区,105.882642,32.651336,1
剑阁县,105.524766,32.287722,1
利州区,105.845307,32.433756,1
青川县,105.238842,32.575484,1
旺苍县,106.289983,32.229058,1
昭化区,105.962819,32.323256,1
广安市,106.633088,30.456224,1
广安区,106.641662,30.473913,1
华蓥市,106.7831,30.390188,1
邻水县,106.93038,30.334768,1
前锋区,106.886143,30.495804,1
武胜县,106.295764,30.348772,1
岳池县,106.440114,30.537863,1
甘孜藏族自治州,101.96231,30.04952,1
巴塘县,99.110712,30.004677,1
白玉县,98.824182,31.209913,1
丹巴县,101.890358,30.878577,1
道孚县,101.125237,30.979545,1
稻城县,100.298403,29.037007,1
得荣县,99.286335,28.713036,1
德格县,98.580914,31.806118,1
甘孜县,99.99267,31.622933,1
九龙县,101.507294,29.000347,1
康定市,101.957146,29.998435,1
理塘县,100.269817,29.996049,1
泸定县,102.234617,29.91416,1
炉霍县,100.676372,31.39179,1
色达县,100.332743,32.268129,1
石渠县,98.102914,32.97896,1
乡城县,99.798435,28.931172,1
新龙县,100.311368,30.939169,1
雅江县,101.014425,30.031533,1
凉山彝族自治州,102.267712,27.88157,1
布拖县,102.812061,27.706061,1
德昌县,102.17567,27.402839,1
甘洛县,102.771504,28.959157,1
会东县,102.57796,26.634669,1
会理县,102.244683,26.655026,1
金阳县,103.248772,27.69686,1
雷波县,103.571696,28.262682,1
美姑县,103.132179,28.32864,1
冕宁县,102.17701,28.549656,1
木里藏族自治县,101.280205,27.928835,1
宁南县,102.751745,27.061189,1
普格县,102.540901,27.376413,1
西昌市,102.264449,27.894504,1
喜德县,102.412518,28.306726,1
盐源县,101.509188,27.422645,1
越西县,102.50768,28.639801,1
昭觉县,102.840264,28.015333,1
乐山市,103.765678,29.552115,1
峨眉山市,103.484503,29.601198,1
峨边彝族自治县,103.262048,29.230425,1
夹江县,103.571656,29.73763,1
犍为县,103.949326,29.20817,1
井研县,104.069726,29.651287,1
金口河区,103.07862,29.244345,1
马边彝族自治县,103.546347,28.83552,1
沐川县,103.902334,28.956647,1
沙湾区,103.549991,29.413091,1
市中区,103.761329,29.555374,1
五通桥区,103.818014,29.406945,1
绵阳市,104.679004,31.467459,1
安州区,104.567187,31.534886,1
北川羌族自治县,104.46797,31.617203,1
涪城区,104.756944,31.455101,1
江油市,104.745915,31.778026,1
平武县,104.555583,32.409675,1
三台县,105.094586,31.095979,1
盐亭县,105.389453,31.208362,1
游仙区,104.766392,31.473779,1
梓潼县,105.170845,31.642718,1
眉山市,103.848403,30.076994,1
丹棱县,103.512783,30.01521,1
东坡区,103.831863,30.042308,1
洪雅县,103.372863,29.90489,1
彭山区,103.872949,30.193056,1
青神县,103.846688,29.831357,1
仁寿县,104.133995,29.995635,1
泸州市,105.442285,28.871805,1
古蔺县,105.812601,28.038801,1
合江县,105.830986,28.811164,1
江阳区,105.434982,28.87881,1
龙马潭区,105.437751,28.913257,1
泸县,105.381893,29.151534,1
纳溪区,105.371505,28.773134,1
叙永县,105.444765,28.155801,1
南充市,106.110698,30.837793,1
高坪区,106.118808,30.781623,1
嘉陵区,106.071876,30.758823,1
阆中市,106.005046,31.558356,1
南部县,106.036584,31.347467,1
蓬安县,106.412136,31.029091,1
顺庆区,106.09245,30.796803,1
西充县,105.90087,30.995683,1
仪陇县,106.303042,31.271561,1
营山县,106.565519,31.076579,1
攀枝花市,101.718637,26.582347,1
东区,101.704109,26.546491,1
米易县,102.112895,26.897694,1
仁和区,101.738528,26.497765,1
西区,101.630619,26.597781,1
盐边县,101.855071,26.683213,1
内江市,105.058432,29.580228,1
东兴区,105.075489,29.592756,1
隆昌市,105.287612,29.339476,1
市中区,105.067597,29.587053,1
威远县,104.668879,29.52744,1
资中县,104.851944,29.764059,1
遂宁市,105.592803,30.53292,1
安居区,105.456342,30.355379,1
船山区,105.568297,30.525475,1
大英县,105.236923,30.594409,1
蓬溪县,105.70757,30.757575,1
射洪县,105.388412,30.871131,1
雅安市,103.042375,30.010602,1
宝兴县,102.815403,30.37641,1
汉源县,102.645467,29.347192,1
芦山县,102.932385,30.142307,1
名山区,103.109184,30.069954,1
石棉县,102.359462,29.227874,1
天全县,102.758317,30.066712,1
荥经县,102.846737,29.792931,1
雨城区,103.033026,30.005461,1
宜宾市,104.642845,28.752134,1
翠屏区,104.620009,28.765689,1
高县,104.517748,28.436166,1
珙县,104.709202,28.43863,1
江安县,105.066879,28.723855,1
南溪区,104.969152,28.846382,1
屏山县,104.345974,28.828482,1
兴文县,105.236325,28.303614,1
宜宾县,104.533212,28.690045,1
筠连县,104.512025,28.167831,1
长宁县,104.921174,28.582169,1
资阳市,104.627636,30.128901,1
安岳县,105.35534,30.103107,1
乐至县,105.02019,30.276121,1
雁江区,104.677091,30.108216,1
自贡市,104.778442,29.33903,1
大安区,104.773994,29.363702,1
富顺县,104.975048,29.181429,1
贡井区,104.715288,29.345313,1
荣县,104.417493,29.445479,1
沿滩区,104.874079,29.272586,1
自流井区,104.777191,29.337429,1
西藏自治区,91.117525,29.647535,1
阿里地区,80.105804,32.501111,1
措勤县,85.151455,31.017312,1
噶尔县,80.096419,32.491488,1
改则县,84.06259,32.302713,1
革吉县,81.145433,32.387233,1
普兰县,81.176237,30.294402,1
日土县,79.732427,33.381359,1
札达县,79.802706,31.479216,1
昌都市,97.17202,31.140969,1
八宿县,96.917836,30.053209,1
边坝县,94.7078,30.933652,1
察雅县,97.568752,30.653943,1
丁青县,95.619868,31.409024,1
贡觉县,98.27097,30.860099,1
江达县,98.21843,31.499202,1
卡若区,97.196021,31.112087,1
类乌齐县,96.600246,31.211601,1
洛隆县,95.825197,30.741845,1
芒康县,98.593113,29.679907,1
左贡县,97.841022,29.671069,1
拉萨市,91.172148,29.652341,1
达孜县,91.349867,29.66941,1
城关区,91.140552,29.654838,1
当雄县,91.101162,30.473118,1
堆龙德庆区,91.003339,29.646063,1
林周县,91.265287,29.893545,1
墨竹工卡县,91.730732,29.834111,1
尼木县,90.164524,29.431831,1
曲水县,90.743853,29.353058,1
林芝市,94.36149,29.649128,1
巴宜区,94.361094,29.636576,1
察隅县,97.466919,28.66128,1
波密县,95.767913,29.859028,1
工布江达县,93.246077,29.88528,1
朗县,93.074702,29.046337,1
米林县,94.213679,29.213811,1
墨脱县,95.333197,29.325298,1
那曲地区,92.052064,31.476479,1
安多县,91.68233,32.265176,1
巴青县,94.053438,31.91847,1
班戈县,90.009957,31.392411,1
比如县,93.679639,31.480249,1
嘉黎县,93.232528,30.640814,1
那曲县,92.0535,31.469643,1
尼玛县,87.236772,31.784701,1
聂荣县,92.303377,32.10775,1
申扎县,88.709852,30.930505,1
双湖县,88.837641,33.188514,1
索县,93.785516,31.886671,1
山南市,91.773134,29.237137,1
措美县,91.433509,28.438202,1
错那县,91.960132,27.991707,1
贡嘎县,90.98414,29.289455,1
加查县,92.593993,29.14029,1
浪卡子县,90.397977,28.968031,1
隆子县,92.463308,28.408548,1
洛扎县,90.859992,28.385713,1
乃东区,91.761538,29.224904,1
曲松县,92.203738,29.062826,1
琼结县,91.683881,29.024625,1
桑日县,92.015818,29.259189,1
扎囊县,91.33725,29.245113,1
日喀则市,88.880583,29.266869,1
昂仁县,87.236051,29.294802,1
白朗县,89.261977,29.107688,1
定结县,87.765872,28.364159,1
定日县,87.12612,28.658743,1
岗巴县,88.520031,28.274601,1
吉隆县,85.297534,28.852393,1
江孜县,89.605627,28.911626,1
康马县,89.681663,28.555627,1
拉孜县,87.63704,29.081659,1
南木林县,89.099242,29.68233,1
聂拉木县,85.982237,28.155186,1
萨嘎县,85.232941,29.328818,1
萨迦县,88.021674,28.899664,1
仁布县,89.841983,29.230933,1
桑珠孜区,88.898483,29.24779,1
